Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Route Detection,5.293031031286824,3.0864948751685444,0.7366447896237931,0.15609623408137757
Route Detection,6.032846261178907,4.413001451077761,0.49108314254501706,0.30837148323647956
Vehicle Detection (Tram),7.244344374796687,4.829562916531125,0.928700646745502,0.09127075770195262
Vehicle Detection (Bus),3.0537744087456993,2.98958074491406,0.5853800087903521,0.0775282072965066
Pedestrian Detection,1.8206448427325674,2.1658526801316116,0.5623437225954206,0.2219236718862721
Vehicle Detection (Tram),5.575927606608365,3.7172850710722436,0.9743104412433968,0.06369393988444551
Vehicle Detection (Tram),5.0891502353989635,3.392766823599309,0.17386296814934477,0.18558616592667182
Vehicle Detection (Metro),8.496756050188289,5.664504033458859,0.15907367582657392,0.11116200510958371
Route Detection,4.421394020149988,4.606678062128817,0.4247311199244093,0.2825266099763717
Vehicle Detection (Tram),7.085596782238552,4.723731188159035,0.8299154100335442,0.3463902302438103
Vehicle Detection (Bus),3.9789372780303536,7.56672799354693,0.331986683832856,0.2671448866815129
Vehicle Detection (Metro),8.404234211261766,5.602822807507844,0.9864867708898815,0.1414398973925443
Vehicle Detection (Bus),3.5632108230381183,3.7125316256416414,0.749561417439503,0.3427047252537847
Vehicle Detection (Bus),3.7206422656952887,2.609343272377116,0.6447921923304746,0.25014726032399975
Pedestrian Detection,1.0997593735384694,2.0914076941766986,0.3571230118626197,0.05582169678143291
Pedestrian Detection,3.223260469132768,1.8622321365763854,0.7145302629349246,0.27941060545993557
Vehicle Detection (Bus),4.546345511980048,3.188421575749143,0.4357067102773776,0.215476874850759
Vehicle Detection (Bus),5.476366314496957,3.6509108763313045,0.3644582811677576,0.43511618690810144
Vehicle Detection (Metro),8.442031634348897,5.628021089565931,0.920964894184163,0.38950496267306206
Pedestrian Detection,1.398833883963086,2.66015641074519,0.41501527047160675,0.07684152372046582
Vehicle Detection (Tram),7.402491353350984,4.934994235567323,0.5729603325147695,0.22155882139444383
Vehicle Detection (Bus),4.848087144450741,3.4000375932155134,0.3049577905737355,0.24327006007347532
Vehicle Detection (Tram),5.768053150088387,3.8453687667255916,0.9173316332219582,0.1928745648841157
Vehicle Detection (Metro),7.024436611164456,4.6829577407763034,0.35142164022539646,0.08570497296014684
Vehicle Detection (Tram),5.447776032815138,3.6318506885434254,0.5900700154566966,0.32718054950482733
Vehicle Detection (Metro),7.191179361074914,4.794119574049943,0.19530763830148656,0.11613590341412643
Vehicle Detection (Metro),6.9191669582709165,4.612777972180611,0.6044801187166418,0.26315339827564016
Pedestrian Detection,2.9591271531397045,2.1645889610615194,0.6524408208218814,0.2785572880857105
Vehicle Detection (Bus),4.1493330375702655,4.062109538225825,0.7739103380640441,0.2268603705878444
Vehicle Detection (Bus),4.316884960230249,2.492330645717679,0.7953940478959199,0.11008155014622542
Pedestrian Detection,2.553208363056753,4.855425417427826,0.10176040453870601,0.31024939529183476
Vehicle Detection (Bus),4.417236941743765,3.849247967852993,0.7247906761863292,0.15921624035708115
Vehicle Detection (Tram),5.459357308094005,3.639571538729337,0.9739384386422956,0.4415530516906644
Vehicle Detection (Bus),4.10714601300648,4.020809330862795,0.5121814583008358,0.2602945053769382
Vehicle Detection (Tram),7.53947249159465,5.026314994396434,0.37696468490450796,0.30448854699487726
Pedestrian Detection,1.4602939508532335,0.843681840226414,0.08285223350859061,0.15481218037600727
Vehicle Detection (Metro),7.220084639343414,4.813389759562276,0.2472043594857452,0.4912478150669542
Route Detection,4.412884396377649,3.2280062182203624,0.28243930853379257,0.16679942170672038
Pedestrian Detection,1.7053736720584602,1.669524860208467,0.5529185467238337,0.22112418062734066
Vehicle Detection (Tram),7.298229560441149,4.865486373627433,0.21113005480716873,0.2969074261891319
Vehicle Detection (Bus),3.410181253248145,6.485127095241647,0.2083774050823898,0.0468847646830713
Vehicle Detection (Metro),6.350268300406493,4.2335122002709955,0.39791992008369914,0.07857018214201525
Pedestrian Detection,1.2932400738691068,1.3474349153701,0.7845043387960303,0.2562810609354381
Pedestrian Detection,3.3998585413974545,6.465496438291809,0.7798570295908404,0.3163278239169406
Route Detection,6.334789487743338,3.6939695183381334,0.20186430961441035,0.08878546207393168
Route Detection,5.671976124024404,4.149026476419241,0.6641509305725244,0.2648003149149552
Pedestrian Detection,3.949601683190191,2.2818742858506473,0.30372863264126376,0.2929786267322833
Vehicle Detection (Tram),5.793179873230766,3.8621199154871775,0.1452111369720955,0.2969101917955871
Route Detection,6.713755748402628,6.57262529085265,0.547003697332529,0.3322060590373641
Vehicle Detection (Tram),6.4527672605934825,4.301844840395655,0.3538644798715864,0.23737552464892142
Route Detection,6.579020817052126,6.440722634494277,0.7874021897364433,0.2813359083121613
Route Detection,6.028665993984335,6.281304776688402,0.4882611340981504,0.3019747386857119
Vehicle Detection (Tram),5.516378162473439,3.6775854416489593,0.5749551616139025,0.2841020926606333
Pedestrian Detection,3.472855666750844,2.4355667443560676,0.7445584430776162,0.11019880602688567
Pedestrian Detection,3.292892565974503,1.90113406561486,0.21941176668692833,0.33930831037783993
Vehicle Detection (Tram),7.633062525135431,5.088708350090287,0.6574008577654491,0.1451608230007654
Vehicle Detection (Tram),6.9160635804496575,4.610709053633105,0.3835797416486112,0.4027374836013186
Pedestrian Detection,1.1771882324651852,1.02581986688907,0.21501494629225792,0.21233583609386522
Vehicle Detection (Bus),5.24669650271465,3.4977976684764336,0.2830609825299955,0.44577140417351313
Pedestrian Detection,1.9731678616270252,1.1506020759675135,0.5141498232787862,0.19861551638508176
Vehicle Detection (Metro),8.818419900733616,5.878946600489077,0.34090142334854046,0.473406133447289
Vehicle Detection (Metro),6.472263030369731,4.314842020246487,0.8087966571498092,0.06305560556662414
Vehicle Detection (Tram),6.699887030179468,4.466591353452979,0.9635740893416299,0.2560673371105466
Pedestrian Detection,3.938997802425007,2.2741594985368367,0.7069208622378351,0.056568757902316476
Vehicle Detection (Metro),6.735379928309343,4.490253285539562,0.3601354582666404,0.2724325945624339
Vehicle Detection (Metro),7.957124324563411,5.304749549708941,0.7751963532771258,0.24236690938299177
Vehicle Detection (Metro),7.407881934072147,4.9385879560480985,0.48799026569263204,0.08564249933673604
Vehicle Detection (Bus),3.855032031379642,2.247962752935366,0.20786900876445907,0.2905255528566184
Vehicle Detection (Metro),7.059673542753364,4.7064490285022424,0.30240528820727763,0.3002066493479652
Vehicle Detection (Tram),7.427439131159925,4.9516260874399505,0.7880116926276293,0.4104721024791105
Vehicle Detection (Bus),5.217868056996245,3.4785787046641636,0.8610818201058481,0.32133748043513755
Vehicle Detection (Bus),5.037392241432245,3.3582614942881635,0.8298053950167595,0.08053390295848588
Pedestrian Detection,3.1924553812302943,3.326239213699346,0.14789571895856424,0.08907596851340184
Route Detection,4.397764288715793,3.8322791995742786,0.7840854314744542,0.051382439569922125
Pedestrian Detection,3.2846605421487887,2.86230353583024,0.6853239458144037,0.2530916699416083
Vehicle Detection (Bus),6.056543767802188,4.037695845201458,0.6082659669497855,0.15967050967279228
Pedestrian Detection,3.0804566911003226,3.015702136634841,0.6747980840709444,0.26164897088386424
Vehicle Detection (Metro),8.828588353485452,5.885725568990302,0.2948218292250136,0.18436055177641691
Vehicle Detection (Bus),4.39679798220868,3.21623907448804,0.16105030776328422,0.27582473753741454
Route Detection,4.0731038445285925,4.243792351428089,0.4839642271823082,0.04124047826497652
Pedestrian Detection,2.431908217051197,1.4181047124871928,0.691215085573739,0.04241973322029666
Vehicle Detection (Tram),7.915192460397677,5.276794973598451,0.8868608475979041,0.46218115756326994
Vehicle Detection (Bus),6.526377937261264,4.350918624840843,0.4486119888225212,0.15877893399174287
Vehicle Detection (Bus),5.163331396852952,3.442220931235301,0.4267024363522459,0.3404780598513256
Vehicle Detection (Tram),5.632300060434803,3.7548667069565353,0.10436375043216592,0.1364701507719846
Vehicle Detection (Metro),7.593442662857258,5.062295108571505,0.15641624562286915,0.35175426608068044
Vehicle Detection (Bus),5.385260944098661,3.590173962732441,0.24350926906658854,0.4148424937042154
Route Detection,4.0562973128983595,2.3653254240183372,0.320002427084704,0.12054258316421715
Route Detection,5.991145076923704,4.201681587193593,0.4879975072962681,0.12775644908946884
Vehicle Detection (Tram),5.104283467043086,3.4028556446953906,0.7602907715867693,0.14167534185857766
Pedestrian Detection,1.198471490084903,0.8405063686509577,0.1792396621360752,0.12209079508084328
Vehicle Detection (Metro),6.924268162304793,4.616178774869862,0.4579174770241139,0.19830342007724489
Vehicle Detection (Metro),6.547498900151341,4.364999266767561,0.11010560319596413,0.07251837667466181
Pedestrian Detection,2.8245530499654383,2.7651778687323927,0.49251388182424827,0.21844168999964095
Route Detection,5.009742776046793,3.5134091577532307,0.24009154803527616,0.14482674371563592
Vehicle Detection (Tram),5.904655508562971,3.9364370057086475,0.43249819557033475,0.4861554123842224
Vehicle Detection (Metro),6.344925063344315,4.229950042229543,0.32007782846923544,0.48835073492140746
Pedestrian Detection,1.6350017316745031,0.9534091970887576,0.11668892265300423,0.20582423184031728
Vehicle Detection (Bus),5.8911538180605465,3.927435878707031,0.12902964806614928,0.17401519587437897
Route Detection,6.322849535941524,3.6870070426170907,0.1646563200873934,0.17141056228039225
Pedestrian Detection,2.314479685951269,4.4014361138289795,0.32931179688583145,0.13096668016358665
Vehicle Detection (Tram),7.124208082628769,4.749472055085846,0.9652534940240531,0.4581809420761375
Vehicle Detection (Metro),7.505549784049017,5.003699856032678,0.2211523088019855,0.3465445118970995
Route Detection,6.722991612737882,3.8841946392692503,0.3159126775282071,0.2858642693397426
Vehicle Detection (Tram),7.036905658095618,4.691270438730412,0.15839394410111665,0.15592239199576083
Vehicle Detection (Bus),5.064135875106391,3.376090583404261,0.5563647885504047,0.34821445278851726
Vehicle Detection (Tram),6.980015074448867,4.653343382965912,0.540787029661197,0.4519140224338673
Pedestrian Detection,3.561521067504613,2.0576615047140123,0.28892978147300247,0.058280625310551275
Vehicle Detection (Bus),4.107831501575392,3.5796273254654882,0.27541992722870184,0.3135931257272445
Vehicle Detection (Tram),6.986931783057633,4.657954522038422,0.464094773468662,0.3888470892706948
Vehicle Detection (Metro),7.858220901450915,5.23881393430061,0.5280346863590423,0.4274786197358512
Route Detection,5.095942874064893,6.062171639706372,0.29456108684423205,0.3325897585036255
Vehicle Detection (Bus),3.0110596436361163,5.72611923830558,0.39374224208640324,0.21210393814947012
Vehicle Detection (Bus),3.466845204298396,3.393968342483161,0.26291128290027943,0.24314530878540677
Vehicle Detection (Tram),5.390217428871661,3.5934782859144403,0.8807540598314845,0.3556390746273437
Vehicle Detection (Bus),5.80928318254386,3.87285545502924,0.6062029178918815,0.4380457182196654
Vehicle Detection (Bus),3.3894334824762637,1.9582382548046322,0.5221119595956781,0.2839695522443621
Vehicle Detection (Metro),8.434551497790228,5.6230343318601514,0.8816790463718353,0.363418884693786
Route Detection,6.266372960263519,6.1346469761493045,0.22046866479571212,0.2706182755365297
Route Detection,4.055440083798734,3.533972641084866,0.7398906718132282,0.27734366425701235
Route Detection,5.731664304614993,3.309145999710895,0.6549307434033866,0.04663989217772331
Route Detection,6.66112426846443,3.8457647822846246,0.4629934020793651,0.2200594155096912
Pedestrian Detection,1.7529840113761275,1.012782923425213,0.5410043049529157,0.18555760724224032
Vehicle Detection (Tram),6.1572064663134976,4.104804310875665,0.646016502331159,0.4758526251370542
Vehicle Detection (Metro),7.0458387024535805,4.69722580163572,0.5716312836386789,0.2983476694645223
Vehicle Detection (Metro),7.292070536684097,4.861380357789398,0.1312704476032704,0.4153192480979765
Vehicle Detection (Metro),7.845342685694591,5.230228457129727,0.399116758346867,0.09397619605899617
Vehicle Detection (Bus),4.86282521783607,5.066607985825312,0.09372302893254779,0.14888322656381808
Vehicle Detection (Bus),5.07191389055632,3.3812759270375463,0.29487443495202226,0.36520141152212776
Vehicle Detection (Metro),6.756628635324361,4.504419090216241,0.2473936958165998,0.1809459237973149
Vehicle Detection (Metro),6.277140556625383,4.184760371083589,0.5453933659787119,0.283868582755111
Route Detection,4.2881510570089585,4.467851386099161,0.5994575340950725,0.18802856526851305
Pedestrian Detection,3.7595921297116424,7.149600263689,0.2677268542546568,0.20474683620100492
Vehicle Detection (Bus),3.6447556993865824,6.931216315588724,0.72440991785548,0.16746521089683472
Vehicle Detection (Metro),8.40826995713405,5.605513304756033,0.4683834088725304,0.1927030665352792
Route Detection,5.093133320924713,5.306567437797648,0.565790129631896,0.14663501376695112
Route Detection,5.178885226436066,5.070019418832081,0.2980340200565701,0.2884081076837392
Vehicle Detection (Bus),5.550036140987862,3.700024093991908,0.8825685978708248,0.36856812487010066
Vehicle Detection (Bus),5.290228366560313,3.5268189110402086,0.3875691942137579,0.47324197242985505
Vehicle Detection (Metro),6.391853208869828,4.2612354725798856,0.12026619832131824,0.34939919727292285
Vehicle Detection (Metro),8.6183209508173,5.7455473005448665,0.7035546393844447,0.4157959133868263
Vehicle Detection (Bus),5.0851269605532945,3.390084640368863,0.5647935085746505,0.16772241559457268
Pedestrian Detection,2.576255991558111,1.48842662436703,0.47495377928108057,0.2018881541709559
Vehicle Detection (Metro),6.955211036927825,4.636807357951883,0.1915879197876798,0.4031771790050695
Vehicle Detection (Bus),6.818772695102414,4.545848463401609,0.38070985842869853,0.23441381675828477
Vehicle Detection (Bus),3.656442980497138,4.349731833020332,0.6649143501104411,0.11204788147287865
Pedestrian Detection,3.951001762586091,2.28108992129655,0.34110422361616344,0.0763796699569381
Vehicle Detection (Tram),7.151895978472497,4.767930652314998,0.164926806160541,0.2982938119561202
Route Detection,5.50480539429292,6.548557542358399,0.4461049580049767,0.27984111710909926
Vehicle Detection (Tram),6.393797301024393,4.262531534016262,0.797952595836957,0.14922795270432565
Pedestrian Detection,2.7446151083303993,2.686920309688162,0.5860577608969815,0.2576133608295036
Vehicle Detection (Metro),6.216485156183513,4.144323437455675,0.6497318989980799,0.2228584060263824
Vehicle Detection (Metro),7.491235949811978,4.994157299874652,0.9310949666142175,0.18050061602660344
Vehicle Detection (Bus),6.354657212957598,4.236438141971732,0.26291923478994905,0.3688433617744815
